folder_name,elapsed_s,timestamp
EGD-0665,16.38,2026-06-05T15:59:27
EGD-0668,10.44,2026-06-05T15:59:37
EGD-0669,10.44,2026-06-05T15:59:48
EGD-0677,15.36,2026-06-05T16:00:03
EGD-0687,17.09,2026-06-05T16:00:20
EGD-0688,16.89,2026-06-05T16:00:37
EGD-0689,17.71,2026-06-05T16:00:55
EGD-0698,16.63,2026-06-05T16:01:11
EGD-0700,20.33,2026-06-05T16:01:32
EGD-0703,10.34,2026-06-05T16:01:42
EGD-0705,26.82,2026-06-05T16:02:09
EGD-0710,16.05,2026-06-05T16:02:25
EGD-0720,23.05,2026-06-05T16:02:48
EGD-0728,17.61,2026-06-05T16:03:06
EGD-0729,15.64,2026-06-05T16:03:21
EGD-0730,17.33,2026-06-05T16:03:39
EGD-0737,13.82,2026-06-05T16:03:52
EGD-0738,18.23,2026-06-05T16:04:11
EGD-0739,18.43,2026-06-05T16:04:29
EGD-0742,15.07,2026-06-05T16:04:44
EGD-0744,23.28,2026-06-05T16:05:07
EGD-0754,17.48,2026-06-05T16:05:25
EGD-0757,17.57,2026-06-05T16:05:43
